새주소,지번주소,좌표정보,좌표정보2,테마코드,콘텐츠_코드,언어셋,콘텐츠_명,시도명,구명,동명,산지여부,주_번지,부_번지,기타주소,전화번호,상세정보_값_1,상세정보_값_2,상세정보_값_3,상세정보_값_4,상세정보_값_5,상세정보_값_6,상세정보_값_7,상세정보_값_8,상세정보_값_9,상세정보_값_10,상세정보_값_11,상세정보_값_12,상세정보_값_13,상세정보_값_14,상세정보_값_15,상세정보_값_16,상세정보_값_17,상세정보_값_18,상세정보_값_19,상세정보_값_20,상세정보_이름_1,상세정보_이름_2,상세정보_이름_3,상세정보_이름_4,상세정보_이름_5,상세정보_이름_6,상세정보_이름_7,상세정보_이름_8,상세정보_이름_9,상세정보_이름_10,상세정보_이름_11,상세정보_이름_12,상세정보_이름_13,상세정보_이름_14,상세정보_이름_15,상세정보_이름_16,상세정보_이름_17,상세정보_이름_18,상세정보_이름_19,상세정보_이름_20,좌표데이터,좌표_타입,선_두께,테마_선_색상,키워드,등록일,수정일
연희로32길 51,서대문구 연희동 산5 -58,126.937448246,37.576538832,100115,ID000359,KOR,서대문자연사박물관,,서대문구,,,,,,02-330-8899 ,박물관,공립(구),2004.6.1,자연생명,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
통일로 251,서대문구 현저동 101,126.956151993,37.574209968,100115,ID000360,KOR,서대문형무소역사관,,서대문구,,,,,,02-360-8590,박물관,공립(구),2007.3.6,독립사료,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
왕산로 128,동대문구 용두동 787,127.037657042,37.577790108,100115,ID000361,KOR,서울약령시한의약박물관,,동대문구,,,,,,02-3293-4900,박물관,공립(구),2007.5.29,한의약재료,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
손기정로 101 손기정공원,중구 만리동2가 6-1,126.96482042,37.555574855,100115,ID000362,KOR,손기정기념관,,중구,,,,,,02-364-1936,박물관,공립(구),2013.7.15,손기정관련유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
허준로 87,강서구 가양2동 26-5,126.850959317,37.568020283,100115,ID000363,KOR,허준박물관,,강서구,,,,,,02-3661-8686,박물관,공립(구),2005.5.12,허준유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
삼성로 29,강남구 개포2동 152,127.065888333,37.486709184,100115,ID000364,KOR,경기여고 경운박물관,,강남구,,,,,,02-3463-1336,박물관,사립(법인),2006.3.28,그림도자,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
동숭길 122,종로구 동숭동 1-5,127.003682875,37.583662834,100115,ID000365,KOR,꼭두박물관,,종로구,,,,,,02-766-3315,박물관,사립(법인),2010.12.10,상여장식,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
바우뫼로7길 111,서초구 우면동 56,127.02200259,37.4735921,100115,ID000366,KOR,관문사성보박물관,,서초구,,,,,,02-3460-5232,박물관,사립(법인),2006.9.4,불상탱화,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
새문안로 16,중구 충정로1가 75-1,126.968433595,37.566400141,100115,ID000367,KOR,농업박물관,,중구,,,,,,02-2080-5727,박물관,사립(법인),1987.11.18,농업역사,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
도산대로45길 20,강남구 신사동 649-9,127.035099569,37.524386271,100115,ID000368,KOR,도산안창호기념관,,강남구,,,,,,02-541-1800,기념관,사립(법인),2001.3.19,도산유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
올림픽로 240,송파구 잠실동  40-1,127.097925924,37.51128341,100115,ID000369,KOR,롯데월드민속박물관,,송파구,,,,,,02-411-4761,박물관,사립(법인),1993.3.25,민속용품,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
서소문로11길 19,중구 정동 34-5,126.972270385,37.563697958,100115,ID000370,KOR,배재학당역사박물관,,중구,,,,,,070-7506-0073,박물관,사립(법인),2008.11.24,사진서적등,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
왕십리로 222,성동구 행당동 17,127.044711,37.555184,100115,ID000455,KOR,한양대 박물관,,성동구,,,,,,02-2220-1394,박물관,대학,2003.7.29,토기민속,이희수,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,대표자,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
와우산로 94,마포구 상수동 72-1,126.9260157,37.5505746,100115,ID000456,KOR,홍익대 박물관,,마포구,,,,,,02-320-1322,박물관,대학,2012.11.26,서화민속,이한순,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,대표자,,,,,,,,,,,,,,,,,1,0,#0000ff,,03/03/2017,03/03/2017
서울특별시 종로구 율곡로 83 (원서동),서울특별시 종로구 원서동 219번지,126.988291366,37.577809719,100115,ID000894,KOR,아라리오뮤지엄 인 스페이스 ,,종로구,,,,,,02-736-5700,공연장,,2015.03.04(재개관).,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 마포구 양화진4길 32 (합정동(주)이토마토),서울특별시 마포구 합정동 379-5번지 (주)이토마토,126.910534046,37.547641504,100115,ID000895,KOR,아르떼홀,,마포구,,,,,,02-2128-3366,공연장,,2013.12.16,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 성균관로4길 48 (명륜2가),서울특별시 종로구 명륜2가 8-9번지,127.000025678,37.584754433,100115,ID000896,KOR,아름다운극장,,종로구,,,,,,02-946-0502,공연장,창작그룹 가족,2008.4,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 송파구 올림픽로 44 (잠실동아시안공원),서울특별시 송파구 잠실동 84번지 아시안공원,127.075673836,37.51088966,100115,ID000897,KOR,아시아공원 원형무대,,송파구,,,,,,02-410-3690,공연장,,1986,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 신대방1가길 77 (신대방동기륭빌딩),서울특별시 동작구 신대방동 686-70번지 기륭빌딩,126.906111586,37.486861688,100115,ID000898,KOR,아울로스 아트홀,,동작구,,,,,,02-2029-4306,공연장,태웅로직스,2013.1,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 대학로8가길 30 (동숭동),서울특별시 종로구 동숭동 1-58번지,127.002499378,37.582273898,100115,ID000899,KOR,아츠플레이씨어터,,종로구,,,,,,02-766-0830,공연장,,2007,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 율곡로3길 87 (소격동아트선재센타),서울특별시 종로구 소격동 144-2번지 아트선재센타,126.982030092,37.579461073,100115,ID000900,KOR,아트선재센터,,종로구,,,,,,02-733-8949,공연장,대우,1998,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 성균관로3길 23 (명륜3가),서울특별시 종로구 명륜3가 140-4번지,126.996940839,37.583111397,100115,ID000901,KOR,아트씨어터 문,,종로구,,,,,,02-745-8960,공연장,개인,2007,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 여의대방로54길 18 (대방동서울여성플라자),서울특별시 동작구 대방동 345-1번지 서울여성플라자,126.927113481,37.511975366,100115,ID000902,KOR,아트홀 봄,,동작구,,,,,,02-810-5057,공연장,,2002,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 서초구 남부순환로 2385 12층 (서초동한독모터스),서울특별시 서초구 서초동 1465-11번지 한독모터스 12층,127.011456648,37.480144484,100115,ID000903,KOR,야마하아티스트서비스서울,,서초구,,,,,,02-3473-2225 ,공연장,야마하뮤직코리아㈜,,,,,,,,,,,,,,,,,,,분류,설립주체,개관일,객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
동숭길 122,종로구 동숭동 1-5,127.003682875,37.583662834,100115,ID000001,KOR,동숭아트센터,,종로구,,,,,,02-766-3390,공연장,7096,153.36,453,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
종로33길 15,종로구 연지동 270,127.001207078,37.571891464,100115,ID000002,KOR,연강홀,,종로구,,,,,,02-708-5001,공연장,3842,300,620,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대학로8길 7,종로구 동숭동 1-111,127.002959144,37.581191071,100115,ID000003,KOR,아르코예술극장대극장,,종로구,,,,,,02-3668-0007,공연장,5067,605,602,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
대학로8길 7,종로구 동숭동 1-111,127.002959144,37.581191071,100115,ID000004,KOR,아르코예술극장소극장,,종로구,,,,,,02-3668-0007,공연장,5067,132,132,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
동숭길 122,종로구 동숭동 1-5,127.003682875,37.583662834,100115,ID000005,KOR,동숭아트센터 소극장,,종로구,,,,,,02-766-3390,공연장,278,78,150,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
대학로5길 3-2,종로구 연건동 132-1,127.00174863,37.578182676,100115,ID000006,KOR,극단 연단,,종로구,,,,,,02-747-6742,공연장,216,20,110,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
지봉로5길 7-5,종로구 창신동 222-8,127.014468903,37.573507608,100115,ID000007,KOR,종로구민회관 대강당,,종로구,,,,,,02-3672-2530,공연장,11262,44,440,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대학로12길 38,종로구 동숭동 1-81,127.003718061,37.582485133,100115,ID000008,KOR,정보소극장,,종로구,,,,,,02-3673-0554,공연장,315,44,108,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
대학로 60,종로구 연건동 178-1,127.002567473,37.576515848,100115,ID000009,KOR,대학로극장,,종로구,,,,,,02-766-0773,공연장,1680,59,150,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 우정국로 45-14 (수송동송암미술관),서울특별시 종로구 수송동 46-15번지 송암미술관,126.982089517,37.573069813,100115,ID001492,KOR,OCI미술관,,종로구,,,,,,734-0440,미술관,738,2010.08.17,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강서구 양천로47길 36 (가양동겸재정선미술관),서울특별시 강서구 가양동 243-1번지 겸재정선미술관,126.838236882,37.572084092,100115,ID001494,KOR,겸재정선미술관,,강서구,,,,,,2659-2206,미술관,810,2009.04.23,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 노원구 동일로 1238 (중계동서울시립북서울미술관),서울특별시 노원구 중계동 508번지 서울시립북서울미술관,127.06675434,37.640189941,100115,ID001510,KOR,서울시립북서울미술관,,노원구,,,,,,02-2124-8800,미술관,2228,2013.09.24,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 율곡로 83 (원서동),서울특별시 종로구 원서동 219번지,126.988291366,37.577809719,100115,ID001514,KOR,아라리오뮤지엄인스페이스,,종로구,,,,,,2747-6037,미술관,751,2014,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 서초구 중앙로 555 (우면동우면동금속박물관),서울특별시 서초구 우면동 610-11번지 우면동금속박물관,127.012325434,37.457754768,100115,ID001518,KOR,치우금속공예관(유리지공예관?),,서초구,,,,,,578-6663,미술관,325,2004.10.08,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 평창32길 8 (평창동),서울특별시 종로구 평창동 465-16번지,126.975695574,37.612214174,100115,ID001519,KOR,토탈미술관,,종로구,,,,,,379-7037,미술관,684,1992,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강남구 테헤란로 440 (대치동포스코센터),서울특별시 강남구 대치동 892번지 포스코센터,127.055671294,37.506105251,100115,ID001521,KOR,포스코미술관,,강남구,,,,,,3457-0632,미술관,558,1995.09,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 송파구 위례성대로 14 20층 (방이동한미타워),서울특별시 송파구 방이동 45번지 한미타워 20층,127.114071378,37.516646108,100115,ID001522,KOR,한미사진미술관,,송파구,,,,,,418-1315,미술관,430,2002.04.,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 성동구 살곶이길 200 (사근동한양여자대학),서울특별시 성동구 사근동 110번지 한양여자대학,127.050517152,37.558648274,100115,ID001523,KOR,한양여자대학교미술관,,성동구,,,,,,2290-2584,미술관,,2008,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 서초구 남부순환로 2423 지하1층 (서초동한원빌딩),서울특별시 서초구 서초동 1449-11번지 한원빌딩 지하1층,127.015475932,37.481725507,100115,ID001524,KOR,한원미술관,,서초구,,,,,,588-5642,미술관,361,1993.05.14,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강남구 언주로 552 (역삼동),서울특별시 강남구 역삼동 688-4번지,127.040208185,37.50733036,100115,ID001525,KOR,헬로우뮤지움,,강남구,,,,,,3217-4222,미술관,241,2007.11.14,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 자하문로40길 63 (부암동),서울특별시 종로구 부암동 210-8번지,126.965888504,37.594120177,100115,ID001528,KOR,환기미술관,,종로구,,,,,,391-7701~2,미술관,1034,1992.11.05,,,,,,,,,,,,,,,,,,분류,면적(㎡),개관일,,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 북촌로12길 10 (가회동),서울특별시 종로구 가회동 11-7번지,126.985607015,37.581820336,100115,ID001531,KOR,동림매듭박물관,,종로구,,,,,,02-3673-2778,박물관,,공예품,2004.04,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강남구 선릉로162길 45 (청담동청담불탑빌딩),서울특별시 강남구 청담동 80-7번지 청담불탑빌딩,127.04425876,37.526228078,100115,ID001534,KOR,본태박물관 서울분관,,강남구,,,,,,02-3443-8079 ,박물관,,전통공예,2014.09.16,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 북촌로 143-10 (삼청동),서울특별시 종로구 삼청동 27-21번지,126.982946301,37.587122834,100115,ID001535,KOR,부엉이박물관,,종로구,,,,,,02-3210-2902,박물관,2000,공예품,2003.06.15,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 서초구 신흥안길 40-10 (내곡동),서울특별시 서초구 내곡동 1-376번지,127.075313498,37.454096915,100115,ID001536,KOR,분재박물관,,서초구,,,,,,02-577 -0001,박물관,20000여점,분재,1988.09.13,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강북구 도봉로76가길 55 (미아동성신여자대학교운정그린캠퍼스),서울특별시 강북구 미아동 147번지 성신여자대학교운정그린캠퍼스,127.027088893,37.631892335,100115,ID001538,KOR,성신여자대학교 운정그린캠퍼스 자연사박물관,,강북구,,,,,,02-920-7870,박물관,약31만점,암석 식물 곤충 표본,03/01/2011,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 강북구 도봉로76가길 55 (미아동성신여자대학교운정그린캠퍼스),서울특별시 강북구 미아동 147번지 성신여자대학교운정그린캠퍼스,127.027088893,37.631892335,100115,ID001539,KOR,성신여자대학교 운정그린캠퍼스 정원박광훈복식박물관,,강북구,,,,,,02-920-7870,박물관,2218점,복식,03/01/2011,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 상도로 369 (상도동숭실대학교),서울특별시 동작구 상도동 511번지 숭실대학교,126.954375582,37.495938823,100115,ID001540,KOR,숭실대한국기독교박물관,,동작구,,,,,,02-820-0752,박물관,6769점,기독교역사,01/19/1976,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 종로구 인사동길 19-11 (인사동),서울특별시 종로구 인사동 193-1번지,126.985906451,37.572437111,100115,ID001541,KOR,아름다운차 박물관,,종로구,,,,,,02-735-6678,박물관,,다기류 차,2004.03.,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 동작구 현충로 124 (흑석동),서울특별시 동작구 흑석동 42-1번지,126.967049709,37.506616339,100115,ID001544,KOR,조선일보 뉴지엄,,동작구,,,,,,02-3280-3244,박물관,,언론자료,2013,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 노원구 화랑로 727 (공릉동대한체육회선수촌),서울특별시 노원구 공릉동 26-17번지 대한체육회선수촌,127.103235906,37.633754604,100115,ID001545,KOR,한국체육박물관,,노원구,,,,,,02-970-0504,박물관,33,체육 역사 및 사진,2000.04.24,,,,,,,,,,,,,,,,,분류,소장품,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 서대문구 신촌로 129 (창천동아트레온),서울특별시 서대문구 창천동 20-25번지 아트레온 아트레온,126.940316071,37.556459499,100115,ID001550,KOR,우석전각뮤지엄,,서대문구,,,,,,02-364-8900,기념관,83,최규명 전각 서예,02/26/2014,,,,,,,,,,,,,,,,,분류,면적,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
서울특별시 마포구 신촌로 12 (동교동동우빌딩),서울특별시 마포구 동교동 174-11번지 동우빌딩 나길26,126.927752415,37.558126421,100115,ID001551,KOR,이한열기념관,,마포구,,,,,,02-325-7216,기념관,,이한열 자료 유품,06/09/2005,,,,,,,,,,,,,,,,,분류,면적,전시내용,개관일,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
구천면로 2,광진구 광장동 313-3,127.10649512,37.546185049,100115,ID000156,KOR,서울시립광진청소년수련관대극장,,광진구,,,,,,02-2204-3100,공연장,252,88,342,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
능동로 110,광진구 화양동 4-20,127.071398398,37.5406649,100115,ID000157,KOR,스타시티  아트홀,,광진구,,,,,,02-430-8000,공연장,269,72,190,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
구의강변로 38,광진구 구의동 595,127.091869867,37.534161613,100115,ID000158,KOR,동서울아트홀,,광진구,,,,,,02-3436-7777,공연장,369,100,300,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
용마산로 215 면목근로청소년아파트,중랑구 면목4동 378-5,127.085340865,37.573545706,100115,ID000159,KOR,중랑구민회관,,중랑구,,,,,,02-2207-6130,공연장,738,126,494,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
동소문로 177,성북구 돈암동 51-49,127.021421775,37.597796563,100115,ID000160,KOR,아리랑아트홀,,성북구,,,,,,02-927-3414,공연장,121,36,112,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
대사관로 3,성북구 성북동 330-115,126.984307061,37.597138568,100115,ID000161,KOR,삼청각,,성북구,,,,,,02-765-3700,공연장,424,145,206,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
한천로95길 7,성북구 장위동 135-2,127.055822042,37.617497234,100115,ID000162,KOR,성북청소년수련관,,성북구,,,,,,02-3892-1318,공연장,217,47,169,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
화랑로32길 146-20,성북구 석관동 산 1-5,127.056008795,37.603818193,100115,ID000163,KOR,한국예술종합학교(중극장),,성북구,,,,,,02-746-9496,공연장,1898,1346,538,,,,,,,,,,,,,,,,,분류,면적(㎡),무대면적(㎡),객석수,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
우정국로 55,종로구 견지동 45,126.982315481,37.573882819,100115,ID000374,KOR,불교중앙박물관,,종로구,,,,,,02-2011-1960,박물관,사립(법인),2007.5.29,불교관련,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
목동동로 206-1,양천구 목1동 405-207,126.871964227,37.523913459,100115,ID000376,KOR,생명과학박물관,,양천구,,,,,,02-2648-6114,박물관,사립(법인),2006.9.28,동식물류,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
명동길 74-2 샬트르성바오로수녀회,중구 명동2가 1-6,126.988031072,37.562415319,100115,ID000377,KOR,샬트르성바오로수녀회역사박물관,,중구,,,,,,02-3706-3255,박물관,사립(법인),2005.6.30,각종성물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
올림픽로 448 서울올림픽파크텔,송파구 방이동 88,127.116150158,37.521030738,100115,ID000378,KOR,서울올림픽기념관,,송파구,,,,,,02-410-1354,기념관,사립(법인),2001.9.27,‘88올림픽,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
테헤란로 58 슈페리어타워,강남구 대치동 945-5,127.061897973,37.508127807,100115,ID000379,KOR,세계골프역사박물관,,강남구,,,,,,02-2192-3005,박물관,사립(법인),2014.1.14,골프역사 유물,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
청계천로 1,종로구 세종로 139,126.977644673,37.569547166,100115,ID000380,KOR,신문박물관,,종로구,,,,,,02-2020-1830,박물관,사립(법인),2001.4.13,신문자재,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
소월로91,중구 남대문로5가 471-2,126.980387377,37.553709418,100115,ID000381,KOR,안중근의사기념관,,중구,,,,,,02-3789-1016,기념관,사립(법인),2011.6.21,전적 문서 서화 훈장,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
평창30길 81,종로구 평창동 499-3,126.971719454,37.611906399,100115,ID000382,KOR,영인문학관,,종로구,,,,,,02-379-3182,박물관,사립(법인),2001.1.26,도서관련,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
소공로 51,중구 회현동1가 203,126.981488829,37.559229139,100115,ID000383,KOR,우리은행 은행사박물관,,중구,,,,,,02-2002-5098,박물관,사립(법인),2004.9.14,각국저금통,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,0,#0000FF,,03/03/2017,03/03/2017
중앙로 262 메디-바이오플렉스,양천구 신정동 1031-9,126.853431982,37.519856799,100115,ID000384,KOR,울트라건축박물관,,양천구,,,,,,02-2642-0831,박물관,사립(법인),2001.9.27,건축공구,,,,,,,,,,,,,,,,,분류,구분,등록일,주요내용,,,,,,,,,,,,,,,,,,1,4,#0000FF,,03/03/2017,03/03/2017
